2200.0,800.0,30.94
2200.0,1000.0,30.34
2400.0,200.0,27.77
1000.0,900.0,0.036
2200.0,100.0,25.65
1900.0,1300.0,8.66
2400.0,600.0,31.41
1500.0,1450.0,0.035
1100.0,900.0,0.154
1900.0,900.0,25.93
700.0,600.0,0.035
2800.0,1000.0,34.53
2400.0,100.0,27.48
700.0,650.0,0.02
1800.0,1200.0,8.28
900.0,800.0,0.04
1500.0,1300.0,0.168
2200.0,1800.0,1.78
1800.0,1400.0,1.73
600.0,550.0,0.012
1200.0,800.0,1.18
1600.0,1550.0,0.038
2200.0,1300.0,25.04
2200.0,300.0,28.36
1800.0,600.0,26.41
2000.0,1300.0,15.16
1800.0,1000.0,18.53
1700.0,500.0,25.33
2200.0,200.0,27.09
1200.0,1000.0,0.153
2400.0,1200.0,31.26
2400.0,900.0,32.41
2600.0,0.5,27.65
2400.0,1300.0,29.73
2000.0,500.0,28.48
3000.0,200.0,29.97
900.0,875.0,0.034
2400.0,0.5,26.91
1900.0,100.0,24.83
2400.0,1600.0,21.87
2800.0,200.0,29.67
1700.0,1300.0,1.68
2000.0,100.0,25.3
2800.0,400.0,32.17
3000.0,600.0,33.67
1900.0,500.0,27.7
1700.0,1500.0,0.181
2400.0,1100.0,31.65
1500.0,1400.0,0.039
1600.0,1000.0,7.85
1300.0,1200.0,0.052
1400.0,1200.0,0.154
2000.0,400.0,28.8
900.0,700.0,0.112
1800.0,800.0,24.62
2000.0,1400.0,9.03
2000.0,800.0,28.14
1600.0,1400.0,0.213
2200.0,0.5,26.88
2200.0,1100.0,28.43
2600.0,600.0,33.77
3000.0,1000.0,35.16
1400.0,1300.0,0.091
1700.0,300.0,24.31
2200.0,600.0,30.31
1900.0,700.0,27.48
2600.0,1000.0,34.35
800.0,750.0,0.018
3000.0,0.5,28.34
2200.0,500.0,29.81
1300.0,700.0,5.68
1100.0,700.0,0.943
2800.0,1200.0,34.87
2600.0,800.0,33.14
1000.0,800.0,0.112
600.0,500.0,0.021
1800.0,0.5,23.6
1200.0,1150.0,0.027
1800.0,400.0,26.72
2400.0,400.0,31.24
2600.0,400.0,30.18
2400.0,1800.0,9.67
3000.0,800.0,33.31
2400.0,700.0,31.16
1200.0,1100.0,0.038
2200.0,1400.0,21.51
1500.0,1100.0,1.35
3000.0,400.0,32.78
2800.0,1400.0,34.78
1700.0,1100.0,7.87
1900.0,1100.0,19.08
2000.0,300.0,26.86
1700.0,700.0,23.99
1400.0,1000.0,1.27
2000.0,200.0,25.28
1100.0,1000.0,0.061
2000.0,1600.0,1.61
2400.0,800.0,31.98
2400.0,1000.0,32.16
1100.0,1050.0,0.035
500.0,450.0,0.0045
2400.0,500.0,30.96
1300.0,1250.0,0.038
1700.0,100.0,22.89
1700.0,900.0,16.88
1800.0,1600.0,0.159
2800.0,800.0,33.47
1800.0,200.0,24.27
2200.0,700.0,30.49
1900.0,300.0,25.91
2600.0,1200.0,33.06
900.0,600.0,0.245
1500.0,700.0,15.11
2800.0,600.0,33.03
1400.0,800.0,6.34
1600.0,1500.0,0.045
2400.0,1400.0,28.15
1600.0,1200.0,1.51
2000.0,900.0,28.33
1900.0,1500.0,1.66
1300.0,900.0,1.3
1500.0,900.0,6.7
2600.0,200.0,29.17
1600.0,800.0,16.89
2000.0,1000.0,26.3
2000.0,1800.0,0.198
2200.0,900.0,30.65
2200.0,400.0,29.28
2600.0,1400.0,31.64
2000.0,700.0,27.66
2000.0,1200.0,20.05
2000.0,600.0,27.79
2400.0,300.0,29.78
1400.0,1350.0,0.017
2200.0,1200.0,27.97
2000.0,1100.0,24.4
1000.0,950.0,0.023
3000.0,1200.0,36.15
1300.0,1100.0,0.138
800.0,700.0,0.052
2200.0,1600.0,9.42
2600.0,1600.0,29.96
2800.0,0.5,27.36
500.0,400.0,0.011
2000.0,0.5,25.29

