2200.0,800.0,95.46
2200.0,1000.0,96.08
2400.0,200.0,97.71
1000.0,900.0,63.77
2200.0,100.0,99.24
1900.0,1300.0,94.4
2400.0,600.0,93.59
1500.0,1450.0,92.85
1100.0,900.0,97.69
1900.0,900.0,93.76
700.0,600.0,96.84
2800.0,1000.0,96.83
2400.0,100.0,95.46
700.0,650.0,80.01
1800.0,1200.0,97.1
900.0,800.0,104.61
1500.0,1300.0,96.17
2200.0,1800.0,93.79
1800.0,1400.0,92.83
600.0,550.0,64.37
1200.0,800.0,96.26
1600.0,1550.0,102.23
2200.0,1300.0,97.28
2200.0,300.0,97.51
1800.0,600.0,95.71
2000.0,1300.0,95.75
1800.0,1000.0,95.06
1700.0,500.0,99.51
2200.0,200.0,95.78
1200.0,1000.0,84.8
2400.0,1200.0,95.56
2400.0,900.0,95.3
2600.0,0.5,99.95
2400.0,1300.0,97.06
2000.0,500.0,96.43
3000.0,200.0,96.59
900.0,875.0,79.72
2400.0,0.5,96.63
1900.0,100.0,93.51
2400.0,1600.0,95.66
2800.0,200.0,92.62
1700.0,1300.0,89.43
2000.0,100.0,95.92
2800.0,400.0,95.32
3000.0,600.0,97.05
1900.0,500.0,94.3
1700.0,1500.0,101.37
2400.0,1100.0,98.02
1500.0,1400.0,110.68
1600.0,1000.0,93.59
1300.0,1200.0,97.96
1400.0,1200.0,91.18
2000.0,400.0,98.82
900.0,700.0,87.35
1800.0,800.0,95.62
2000.0,1400.0,94.12
2000.0,800.0,96.18
1600.0,1400.0,87.07
2200.0,0.5,98.86
2200.0,1100.0,101.15
2600.0,600.0,94.81
3000.0,1000.0,95.76
1400.0,1300.0,62.73
1700.0,300.0,98.38
2200.0,600.0,96.39
1900.0,700.0,97.57
2600.0,1000.0,94.84
800.0,750.0,111.5
3000.0,0.5,94.97
2200.0,500.0,97.8
1300.0,700.0,94.65
1100.0,700.0,95.4
2800.0,1200.0,97.16
2600.0,800.0,95.45
1000.0,800.0,102.24
600.0,500.0,99.96
1800.0,0.5,101.68
1200.0,1150.0,91.8
1800.0,400.0,95.39
2400.0,400.0,95.01
2600.0,400.0,96.11
2400.0,1800.0,97.45
3000.0,800.0,95.18
2400.0,700.0,95.89
1200.0,1100.0,114.89
2200.0,1400.0,92.01
1500.0,1100.0,97.71
3000.0,400.0,96.43
2800.0,1400.0,95.85
1700.0,1100.0,94.28
1900.0,1100.0,95.71
2000.0,300.0,95.11
1700.0,700.0,91.97
1400.0,1000.0,97.54
2000.0,200.0,97.72
1100.0,1000.0,99.12
2000.0,1600.0,98.13
2400.0,800.0,95.45
2400.0,1000.0,93.1
1100.0,1050.0,92.38
500.0,450.0,72.27
2400.0,500.0,98.9
1300.0,1250.0,71.56
1700.0,100.0,96.61
1700.0,900.0,92.41
1800.0,1600.0,85.01
2800.0,800.0,98.99
1800.0,200.0,96.63
2200.0,700.0,96.92
1900.0,300.0,95.63
2600.0,1200.0,97.26
900.0,600.0,88.41
1500.0,700.0,97.22
2800.0,600.0,96.03
1400.0,800.0,93.7
1600.0,1500.0,101.55
2400.0,1400.0,95.59
1600.0,1200.0,98.17
2000.0,900.0,95.39
1900.0,1500.0,93.8
1300.0,900.0,94.67
1500.0,900.0,100.24
2600.0,200.0,94.65
1600.0,800.0,93.27
2000.0,1000.0,97.06
2000.0,1800.0,90.67
2200.0,900.0,95.29
2200.0,400.0,97.27
2600.0,1400.0,98.89
2000.0,700.0,96.21
2000.0,1200.0,94.31
2000.0,600.0,97.7
2400.0,300.0,95.41
1400.0,1350.0,154.12
2200.0,1200.0,95.18
2000.0,1100.0,94.64
1000.0,950.0,92.26
3000.0,1200.0,95.89
1300.0,1100.0,133.5
800.0,700.0,61.32
2200.0,1600.0,94.71
2600.0,1600.0,96.99
2800.0,0.5,97.02
500.0,400.0,40.37
2000.0,0.5,93.0

