2200.0,800.0,94.31
2200.0,1000.0,94.09
2400.0,200.0,99.84
1000.0,900.0,116.69
2200.0,100.0,98.74
1900.0,1300.0,96.62
2400.0,600.0,93.51
1500.0,1450.0,141.43
1100.0,900.0,84.74
1900.0,900.0,93.59
700.0,600.0,91.42
2800.0,1000.0,93.98
2400.0,100.0,96.85
700.0,650.0,115.67
1800.0,1200.0,90.56
900.0,800.0,99.55
1500.0,1300.0,107.21
2200.0,1800.0,103.73
1800.0,1400.0,97.88
600.0,550.0,83.24
1200.0,800.0,95.96
1600.0,1550.0,79.11
2200.0,1300.0,92.3
2200.0,300.0,95.19
1800.0,600.0,92.71
2000.0,1300.0,95.38
1800.0,1000.0,96.58
1700.0,500.0,96.86
2200.0,200.0,94.81
1200.0,1000.0,104.9
2400.0,1200.0,93.61
2400.0,900.0,94.19
2600.0,0.5,98.66
2400.0,1300.0,93.03
2000.0,500.0,96.15
3000.0,200.0,98.3
900.0,875.0,113.71
2400.0,0.5,96.54
1900.0,100.0,95.79
2400.0,1600.0,97.05
2800.0,200.0,93.78
1700.0,1300.0,94.49
2000.0,100.0,95.21
2800.0,400.0,98.33
3000.0,600.0,96.68
1900.0,500.0,91.6
1700.0,1500.0,81.62
2400.0,1100.0,95.39
1500.0,1400.0,53.62
1600.0,1000.0,90.47
1300.0,1200.0,68.56
1400.0,1200.0,95.83
2000.0,400.0,95.71
900.0,700.0,129.18
1800.0,800.0,93.92
2000.0,1400.0,92.77
2000.0,800.0,93.46
1600.0,1400.0,96.26
2200.0,0.5,97.98
2200.0,1100.0,96.46
2600.0,600.0,97.13
3000.0,1000.0,95.21
1400.0,1300.0,82.41
1700.0,300.0,99.25
2200.0,600.0,95.65
1900.0,700.0,95.1
2600.0,1000.0,95.12
800.0,750.0,87.93
3000.0,0.5,93.97
2200.0,500.0,96.54
1300.0,700.0,98.07
1100.0,700.0,97.08
2800.0,1200.0,95.09
2600.0,800.0,95.48
1000.0,800.0,96.94
600.0,500.0,111.39
1800.0,0.5,97.13
1200.0,1150.0,80.88
1800.0,400.0,94.41
2400.0,400.0,94.09
2600.0,400.0,95.43
2400.0,1800.0,99.47
3000.0,800.0,93.7
2400.0,700.0,94.98
1200.0,1100.0,100.36
2200.0,1400.0,88.78
1500.0,1100.0,83.63
3000.0,400.0,98.6
2800.0,1400.0,95.38
1700.0,1100.0,90.96
1900.0,1100.0,96.37
2000.0,300.0,93.98
1700.0,700.0,91.74
1400.0,1000.0,104.61
2000.0,200.0,96.46
1100.0,1000.0,80.38
2000.0,1600.0,103.47
2400.0,800.0,96.24
2400.0,1000.0,93.23
1100.0,1050.0,110.6
500.0,450.0,147.54
2400.0,500.0,98.39
1300.0,1250.0,79.53
1700.0,100.0,98.83
1700.0,900.0,97.14
1800.0,1600.0,81.46
2800.0,800.0,99.11
1800.0,200.0,93.18
2200.0,700.0,94.97
1900.0,300.0,95.71
2600.0,1200.0,96.94
900.0,600.0,84.34
1500.0,700.0,92.83
2800.0,600.0,96.45
1400.0,800.0,101.17
1600.0,1500.0,56.9
2400.0,1400.0,94.7
1600.0,1200.0,105.46
2000.0,900.0,93.02
1900.0,1500.0,93.83
1300.0,900.0,68.42
1500.0,900.0,96.01
2600.0,200.0,94.2
1600.0,800.0,97.12
2000.0,1000.0,91.35
2000.0,1800.0,79.04
2200.0,900.0,90.93
2200.0,400.0,95.91
2600.0,1400.0,97.7
2000.0,700.0,94.59
2000.0,1200.0,92.51
2000.0,600.0,98.09
2400.0,300.0,95.87
1400.0,1350.0,63.92
2200.0,1200.0,93.98
2000.0,1100.0,93.38
1000.0,950.0,113.46
3000.0,1200.0,97.36
1300.0,1100.0,112.57
800.0,700.0,41.66
2200.0,1600.0,93.69
2600.0,1600.0,92.07
2800.0,0.5,99.02
2000.0,0.5,91.97

